ID_Test,MAC_%,Model_Load_kg,Acceleration_m/s2,V_m/s,Fxw_N,Pitch_deg
2125,31,7,0.7,1.070449413,1.546838982,0.214880682
2125,31,7,0.7,1.078949413,1.903726782,0.220374682
2125,31,7,0.7,1.115521413,2.311136082,0.214880682
2125,31,7,0.7,1.153381413,1.688966262,0.214880682
2125,31,7,0.7,1.151578413,1.711068192,0.214880682
2125,31,7,0.7,1.123248413,1.512101772,0.220374682
2125,31,7,0.7,1.182742413,1.663695702,0.231360682
2125,31,7,0.7,1.190211413,2.134271592,0.242346682
2125,31,7,0.7,1.192014413,2.033208972,0.242346682
2125,31,7,0.7,1.205664413,2.317453722,0.253333682
2125,31,7,0.7,1.228844413,1.938463992,0.269812682
2125,31,7,0.7,1.239661413,2.241651852,0.291785682
2125,31,7,0.7,1.250736413,2.175336252,0.297278682
2125,31,7,0.7,1.267477413,2.203755822,0.302771682
2125,31,7,0.7,1.322336413,1.878456222,0.324744682
2125,31,7,0.7,1.296580413,2.219549922,0.352209682
2125,31,7,0.7,1.326972413,1.944781632,0.357703682
2125,31,7,0.7,1.325169413,2.150065692,0.368689682
2125,31,7,0.7,1.353242413,2.500626042,0.368689682
2125,31,7,0.7,1.366120413,1.868979762,0.385168682
2125,31,7,0.7,1.393678413,2.159542152,0.407141682
2125,31,7,0.7,1.386209413,2.023732512,0.423621682
2125,31,7,0.7,1.408873413,2.115328482,0.451086682
2125,31,7,0.7,1.439007413,2.674331712,0.456580682
2125,31,7,0.7,1.461156413,2.415357522,0.478552682
2125,31,7,0.7,1.446991413,2.674331712,0.484045682
2125,31,7,0.7,1.473777413,2.658537612,0.506018682
2125,31,7,0.7,1.490517413,2.762768862,0.522498682
2125,31,7,0.7,1.504940413,2.393245782,0.538977682
2125,31,7,0.7,1.520394413,2.418516342,0.538977682
2125,31,7,0.7,1.546406413,2.289024342,0.577429682
2125,31,7,0.7,1.572162413,2.740657122,0.577429682
2125,31,7,0.7,1.491290413,3.239662392,0.615881682
2125,31,7,0.7,1.493351413,2.491159392,0.615881682
2125,31,7,0.7,1.762493413,2.484841752,0.665320682
2125,31,7,0.7,1.472231413,2.608006302,0.665320682
2125,31,7,0.7,1.738283413,2.326930182,0.692786682
2125,31,7,0.7,1.632429413,2.465888832,0.720251682
2125,31,7,0.7,1.677243413,2.488000572,0.742224682
2125,31,7,0.7,1.616203413,3.125964492,0.808142682
2125,31,7,0.7,1.734420413,2.519578962,0.808142682
2125,31,7,0.7,1.682652413,2.187961722,0.857581682
2125,31,7,0.7,1.722830413,2.377461492,0.885046682
2125,31,7,0.7,1.740086413,2.405881062,0.978430682
2125,31,7,0.7,1.763523413,2.273240052,0.978430682
2125,31,7,0.7,1.794429413,2.431151622,1.049841682
2125,31,7,0.7,1.766871413,2.601698472,1.115759682
2125,31,7,0.7,1.765841413,2.402722242,1.159705682
2125,31,7,0.7,1.862423413,1.894250322,1.247595682
2125,31,7,0.7,1.812201413,2.314294902,1.297034682
2125,31,7,0.7,1.866544413,2.743815942,1.368445682
2125,31,7,0.7,1.848258413,2.333247822,1.412390682
2125,31,7,0.7,1.890497413,3.334407372,1.489294682
2125,31,7,0.7,1.891784413,2.639594502,1.522253682
2125,31,7,0.7,1.926297413,2.500626042,1.588171682
2125,31,7,0.7,1.932993413,2.532214242,1.615637682
2125,31,7,0.7,1.910586413,2.870139312,1.670569682
2125,31,7,0.7,1.969565413,2.683808172,1.687048682
2125,31,7,0.7,1.993518413,2.728021842,1.725501682
2125,31,7,0.7,2.018758413,1.998471762,1.774939682
2125,31,7,0.7,1.925524413,2.664855252,1.796912682
2125,31,7,0.7,1.940462413,2.554316172,1.840857682
2125,31,7,0.7,2.360531413,2.743815942,1.862830682
2125,31,7,0.7,2.049149413,2.952258822,1.890295682
2125,31,7,0.7,2.059451413,2.642753322,1.901282682
2125,31,7,0.7,2.073617413,2.753292402,1.928748682
2125,31,7,0.7,2.005623413,2.273240052,1.950720682
2125,31,7,0.7,2.075935413,2.326930182,1.989172682
2125,31,7,0.7,2.127445413,2.532214242,2.011145682
2125,31,7,0.7,2.147792413,2.895409872,2.049597682
2125,31,7,0.7,2.164275413,2.964894102,2.082556682
2125,31,7,0.7,2.149595413,3.024901872,2.137488682
2125,31,7,0.7,2.197757413,2.289024342,2.181433682
2125,31,7,0.7,2.206514413,2.576427912,2.197913682
2125,31,7,0.7,2.153973413,2.548008342,2.230872682
2125,31,7,0.7,2.228664413,3.065956722,2.247351682
2125,31,7,0.7,2.183334413,2.769076692,2.269324682
2125,31,7,0.7,2.236905413,2.374302672,2.280310682
2125,31,7,0.7,2.233300413,3.388097502,2.307776682
2125,31,7,0.7,2.155776413,3.053321442,2.318762682
2125,31,7,0.7,2.283780413,2.841719742,2.335242682
2125,31,7,0.7,2.294597413,2.996472492,2.346228682
2125,31,7,0.7,2.258025413,3.072274362,2.368201682
2125,31,7,0.7,2.249525413,3.353350482,2.390173682
2125,31,7,0.7,2.320353413,3.359668122,2.395667682
2125,31,7,0.7,2.487505413,2.977519572,2.417639682
2125,31,7,0.7,2.185910413,3.549167892,2.417639682
2125,31,7,0.7,2.449129413,3.542850252,2.428626682
2125,31,7,0.7,2.291507413,3.482842482,2.445105682
2125,31,7,0.7,2.237678413,3.473366022,2.450598682
2125,31,7,0.7,2.517896413,3.479683662,2.450598682
2125,31,7,0.7,2.418223413,3.489160122,2.456091682
2125,31,7,0.7,2.492398413,3.353350482,2.472571682
2125,31,7,0.7,2.486475413,3.236503572,2.494543682
2125,31,7,0.7,2.404573413,3.394415142,2.500037682
2125,31,7,0.7,2.586148413,4.063957452,2.505530682
2125,31,7,0.7,2.549060413,2.892251052,2.505530682
2125,31,7,0.7,2.482354413,3.615483492,2.505530682
2125,31,7,0.7,2.561680413,4.003949682,2.511023682
2125,31,7,0.7,2.531804413,3.861832212,2.511023682
2125,31,7,0.7,2.612676413,3.501795402,2.522009682
2125,31,7,0.7,2.577906413,3.909204702,2.511023682
2125,31,7,0.7,2.586405413,3.795506802,2.511023682
2125,31,7,0.7,2.693548413,4.423994262,2.522009682
2125,31,7,0.7,2.555241413,4.152384792,2.527502682
2125,31,7,0.7,2.688139413,3.744975492,2.527502682
2125,31,7,0.7,2.698956413,3.719704932,2.505530682
2125,31,7,0.7,2.571467413,4.240821942,2.505530682
2125,31,7,0.7,2.599025413,4.682968452,2.483557682
2125,31,7,0.7,2.693032413,3.666014802,2.483557682
2125,31,7,0.7,2.666247413,3.846038112,2.500037682
2125,31,7,0.7,2.726257413,3.558634542,2.500037682
2125,31,7,0.7,2.818204413,4.202916102,2.500037682
2125,31,7,0.7,2.803781413,3.906045882,2.500037682
2125,31,7,0.7,2.822840413,4.256606232,2.505530682
2125,31,7,0.7,2.833914413,3.836561652,2.505530682
2125,31,7,0.7,2.839581413,4.127124042,2.500037682
2125,31,7,0.7,2.842671413,3.981837942,2.500037682
2125,31,7,0.7,2.769268413,4.408200162,2.472571682
2125,31,7,0.7,2.765405413,4.029220242,2.456091682
2125,31,7,0.7,2.831081413,4.202916102,2.456091682
2125,31,7,0.7,2.891864413,4.303978722,2.467078682
2125,31,7,0.7,2.736044413,4.272400332,2.467078682
2125,31,7,0.7,2.842671413,4.442947182,2.467078682
2125,31,7,0.7,2.934103413,4.351361022,2.467078682
2125,31,7,0.7,2.891607413,4.635595962,2.478064682
2125,31,7,0.7,2.829278413,4.414517802,2.478064682
2125,31,7,0.7,2.907060413,4.487160852,2.500037682
2125,31,7,0.7,3.002355413,3.776553882,2.511023682
2125,31,7,0.7,2.959601413,5.150385522,2.522009682
2125,31,7,0.7,2.950329413,4.771405602,2.527502682
2125,31,7,0.7,3.021156413,4.667184162,2.538489682
2125,31,7,0.7,3.429896413,4.300819902,2.549475682
2125,31,7,0.7,2.976084413,4.806142812,2.554968682
2125,31,7,0.7,3.019611413,5.024062152,2.549475682
2125,31,7,0.7,3.066486413,4.641913602,2.549475682
2125,31,7,0.7,3.112846413,4.818778092,2.560461682
2125,31,7,0.7,3.107695413,5.027220972,2.560461682
2125,31,7,0.7,3.135253413,5.106171852,2.576941682
2125,31,7,0.7,3.055926413,4.973530842,2.576941682
2125,31,7,0.7,3.273560413,5.027220972,2.576941682
2125,31,7,0.7,2.896243413,5.409369522,2.560461682
2125,31,7,0.7,3.047942413,5.065117002,2.560461682
2125,31,7,0.7,3.043306413,5.090387562,2.549475682
2125,31,7,0.7,3.277423413,5.728351482,2.532996682
2125,31,7,0.7,3.197581413,5.346202932,2.500037682
2125,31,7,0.7,3.199384413,5.797825902,2.494543682
2125,31,7,0.7,3.146328413,5.238822672,2.456091682
2125,31,7,0.7,3.348766413,6.119966682,2.428626682
2125,31,7,0.7,3.240593413,5.343044112,2.417639682
2125,31,7,0.7,3.268666413,5.665184892,2.395667682
2125,31,7,0.7,3.230291413,5.545169352,2.384680682
2125,31,7,0.7,3.291073413,5.775723972,2.357214682
2125,31,7,0.7,3.298543413,5.412518532,2.357214682
2125,31,7,0.7,3.398731413,5.554645812,2.373694682
2125,31,7,0.7,3.395641413,5.671502532,2.384680682
2125,31,7,0.7,3.282059413,5.491479222,2.395667682
2125,31,7,0.7,3.366795413,5.504114502,2.423132682
2125,31,7,0.7,3.141177413,5.722033842,2.445105682
2125,31,7,0.7,3.267636413,5.276718702,2.483557682
2125,31,7,0.7,3.401307413,5.216710932,2.505530682
2125,31,7,0.7,3.464408413,5.229346212,2.538489682
2125,31,7,0.7,3.300861413,5.797825902,2.565955682
2125,31,7,0.7,3.591640413,6.186292092,2.637366682
2125,31,7,0.7,3.444061413,6.101013762,2.670325682
2125,31,7,0.7,3.484240413,5.930476722,2.730750682
2125,31,7,0.7,3.447409413,6.050482452,2.758215682
2125,31,7,0.7,3.485785413,5.936794362,2.791174682
2125,31,7,0.7,3.476771413,5.990484492,2.791174682
2125,31,7,0.7,3.591125413,6.047333442,2.879065682
2125,31,7,0.7,3.369370413,6.350521302,2.879065682
2125,31,7,0.7,3.537811413,5.838880752,2.944983682
2125,31,7,0.7,3.415472413,6.552646542,2.944983682
2125,31,7,0.7,3.298285413,6.154703892,2.944983682
2125,31,7,0.7,3.463893413,6.044174622,2.933997682
2125,31,7,0.7,3.567688413,6.587383752,2.933997682
2125,31,7,0.7,3.600397413,6.246299862,2.933997682
2125,31,7,0.7,3.568460413,6.675820902,2.933997682
2125,31,7,0.7,3.804639413,6.821097192,2.917517682
2125,31,7,0.7,3.578247413,7.026381252,2.912024682
2125,31,7,0.7,3.644182413,6.953738202,2.895544682
2125,31,7,0.7,3.628213413,7.247459412,2.890051682
2125,31,7,0.7,3.711146413,6.618971952,2.868079682
2125,31,7,0.7,3.718873413,6.423154542,2.868079682
2125,31,7,0.7,3.520040413,7.111649772,2.862585682
2125,31,7,0.7,3.575929413,7.231665312,2.862585682
2125,31,7,0.7,3.639803413,7.440108192,2.895544682
2125,31,7,0.7,3.572839413,7.155873252,2.895544682
2125,31,7,0.7,3.683588413,7.253777052,2.933997682
2125,31,7,0.7,3.750037413,7.231665312,2.933997682
2125,31,7,0.7,3.915388413,7.519068882,2.988928682
2125,31,7,0.7,3.890920413,7.332727932,2.988928682
2125,31,7,0.7,3.693632413,7.759090152,3.016394682
2125,31,7,0.7,3.819835413,7.673821632,3.060339682
2125,31,7,0.7,3.783262413,7.806462642,3.087805682
2125,31,7,0.7,3.853317413,8.144397522,3.131751682
2125,31,7,0.7,3.901480413,7.724352942,3.142737682
2125,31,7,0.7,3.821122413,7.803303822,3.219641682
2125,31,7,0.7,4.018153413,7.831733202,3.219641682
2125,31,7,0.7,3.849711413,7.847527302,3.313025682
2125,31,7,0.7,4.107525413,6.934795092,3.313025682
2125,31,7,0.7,3.847651413,7.945431102,3.324011682
2125,31,7,0.7,3.957112413,8.046493722,3.324011682
2125,31,7,0.7,3.954794413,8.374952142,3.356970682
2125,31,7,0.7,4.186080413,7.904366442,3.362463682
2125,31,7,0.7,3.942689413,7.948589922,3.356970682
2125,31,7,0.7,3.948870413,8.318103192,3.340491682
2125,31,7,0.7,3.995746413,7.920160542,3.334998682
2125,31,7,0.7,4.008623413,7.035857712,3.334998682
2125,31,7,0.7,4.022274413,7.986485952,3.340491682
2125,31,7,0.7,4.184277413,8.438108922,3.362463682
2125,31,7,0.7,4.000897413,8.716036032,3.406409682
2125,31,7,0.7,4.175263413,8.314944372,3.433875682
2125,31,7,0.7,4.330569413,8.517069612,3.488806682
2125,31,7,0.7,4.087693413,8.005438872,3.521765682
2125,31,7,0.7,4.111388413,7.743305862,3.604163682
2125,31,7,0.7,4.137659413,7.838050842,3.642615682
2125,31,7,0.7,3.757764413,7.228506492,3.714026682
2125,31,7,0.7,4.119630413,7.588543302,3.812903682
2125,31,7,0.7,4.017380413,7.534853172,3.867834682
2125,31,7,0.7,4.139205413,7.579076652,3.983191682
2125,31,7,0.7,4.111131413,7.386418062,4.043616682
2125,31,7,0.7,4.343190413,7.380100422,4.208411682
2125,31,7,0.7,4.272619413,7.288514262,4.274329682
2125,31,7,0.7,4.198185413,7.771725432,4.411658682
2125,31,7,0.7,4.470423413,7.743305862,4.494055682
2125,31,7,0.7,4.222653413,7.809621462,4.664343682
2125,31,7,0.7,4.090526413,7.591702122,4.730261682
2125,31,7,0.7,4.413245413,7.733829402,4.851111682
2125,31,7,0.7,4.331857413,7.143237972,4.851111682
2125,31,7,0.7,4.310995413,7.083230202,5.032385682
2125,31,7,0.7,4.346796413,6.650550342,5.032385682
2125,31,7,0.7,4.317434413,6.217870482,5.180701682
2125,31,7,0.7,4.309965413,6.625289592,5.246619682
2125,31,7,0.7,4.328251413,6.713716932,5.290564682
2125,31,7,0.7,4.159809413,6.776883522,5.389441682
2125,31,7,0.7,4.322070413,6.656867982,5.449866682
2125,31,7,0.7,4.238364413,5.883104232,5.537756682
2125,31,7,0.7,4.357098413,6.126284322,5.537756682
2125,31,7,0.7,4.298375413,6.290513532,5.686072682
2125,31,7,0.7,4.642472413,5.763088692,5.686072682
2125,31,7,0.7,4.415048413,6.037856982,5.823401682
2125,31,7,0.7,4.430759413,6.341044842,5.823401682
2125,31,7,0.7,4.487165413,6.101013762,5.988196682
2125,31,7,0.7,4.473256413,6.454742742,5.988196682
2125,31,7,0.7,4.580143413,6.145237242,6.158484682
2125,31,7,0.7,4.275195413,5.832572922,6.158484682
2125,31,7,0.7,4.529919413,5.125124772,6.295813682
2125,31,7,0.7,4.376157413,5.507273322,6.433142682
2125,31,7,0.7,4.553357413,5.643073152,6.515540682
2125,31,7,0.7,4.469393413,4.983007302,6.691321682
2125,31,7,0.7,4.465015413,5.377781322,6.691321682
2125,31,7,0.7,4.398565413,5.131442412,6.828650682
2125,31,7,0.7,4.562629413,5.128283592,6.828650682
2125,31,7,0.7,4.682394413,5.842039572,6.894568682
2125,31,7,0.7,4.565205413,5.071434642,6.949500682
2125,31,7,0.7,4.696044413,5.816778822,6.960486682
2125,31,7,0.7,4.541767413,5.387257782,6.982459682
2125,31,7,0.7,4.647623413,5.043005262,7.004431682
2125,31,7,0.7,4.698362413,4.878785862,7.015418682
2125,31,7,0.7,4.721542413,5.046164082,7.020911682
2125,31,7,0.7,4.826369413,5.440947912,7.042883682
2125,31,7,0.7,4.764555413,4.765087962,7.059363682
2125,31,7,0.7,4.610020413,5.065117002,7.103308682
2125,31,7,0.7,4.661016413,5.311455912,7.114294682
2125,31,7,0.7,4.746526413,5.011426872,7.158240682
2125,31,7,0.7,4.716649413,4.812460452,7.185706682
2125,31,7,0.7,4.746783413,4.604017572,7.235144682
2125,31,7,0.7,5.015160413,4.578747012,7.312048682
2125,31,7,0.7,4.648396413,4.708239012,7.350501682
2125,31,7,0.7,4.744465413,4.859832942,7.421912682
2125,31,7,0.7,4.827141413,5.295671622,7.553748682
2125,31,7,0.7,4.810915413,4.622960682,7.553748682
2125,31,7,0.7,4.829717413,4.465049112,7.603186682
2125,31,7,0.7,4.739056413,5.017744512,7.702063682
2125,31,7,0.7,4.859336413,4.395574692,7.778967682
2125,31,7,0.7,4.897455413,4.272400332,7.811926682
2125,31,7,0.7,4.988374413,4.253447412,7.855872682
2125,31,7,0.7,5.144197413,4.266082692,7.872351682
2125,31,7,0.7,4.798295413,4.313455182,7.894324682
2125,31,7,0.7,4.927074413,4.818778092,7.899817682
2125,31,7,0.7,5.096806413,4.111329942,7.943762682
2125,31,7,0.7,5.038082413,4.487160852,7.965735682
2125,31,7,0.7,5.284825413,4.291353252,7.998694682
2125,31,7,0.7,4.958497413,4.045004532,7.998694682
2125,31,7,0.7,4.948709413,4.386098232,8.042639682
2125,31,7,0.7,5.007175413,4.638754782,8.042639682
2125,31,7,0.7,4.929908413,4.073433912,8.136023682
2125,31,7,0.7,5.109169413,4.351361022,8.174475682
2125,31,7,0.7,5.184892413,3.858673392,8.196448682
2125,31,7,0.7,5.074398413,4.082910372,8.240393682
2125,31,7,0.7,5.206269413,4.449264822,8.256873682
2125,31,7,0.7,5.133895413,4.082910372,8.278845682
2125,31,7,0.7,4.891789413,4.566111732,8.306311682
2125,31,7,0.7,5.095003413,4.506113772,8.361243682
2125,31,7,0.7,5.098094413,4.212392562,8.361243682
2125,31,7,0.7,5.113805413,3.988155582,8.432654682
2125,31,7,0.7,5.172014413,3.789189162,8.432654682
2125,31,7,0.7,5.159651413,4.127124042,8.509558682
2125,31,7,0.7,5.200603413,3.697603002,8.509558682
2125,31,7,0.7,5.123592413,4.051322172,8.558997682
2125,31,7,0.7,5.109427413,3.962894832,8.558997682
2125,31,7,0.7,5.106078413,4.307137542,8.591956682
2125,31,7,0.7,5.276841413,4.000790862,8.591956682
2125,31,7,0.7,5.144970413,3.631277592,8.613928682
2125,31,7,0.7,5.242328413,4.029220242,8.613928682
2125,31,7,0.7,5.231510413,4.092377022,8.619421682
2125,31,7,0.7,5.391713413,4.019743782,8.619421682
2125,31,7,0.7,5.015932413,4.051322172,8.624915682
2125,31,7,0.7,5.302082413,4.130282862,8.663367682
2125,31,7,0.7,5.390940413,4.367145312,8.663367682
2125,31,7,0.7,5.263190413,4.332408102,8.685339682
2125,31,7,0.7,5.190300413,4.531374522,8.685339682
2125,31,7,0.7,5.105048413,4.127124042,8.734778682
2125,31,7,0.7,5.242070413,4.310296362,8.734778682
2125,31,7,0.7,5.356684413,3.713397102,8.800696682
2125,31,7,0.7,5.422620413,3.751293132,8.800696682
2125,31,7,0.7,5.123592413,3.811300902,8.850134682
2125,31,7,0.7,5.403303413,3.953418372,8.872107682
2125,31,7,0.7,5.091397413,3.410199432,8.899573682
2125,31,7,0.7,5.353336413,3.555485532,8.927039682
2125,31,7,0.7,5.381925413,3.631277592,8.921545682
2125,31,7,0.7,5.440134413,3.969212472,8.921545682
2125,31,7,0.7,5.405363413,3.997632042,8.899573682
2125,31,7,0.7,5.399697413,4.136600502,8.888586682
2125,31,7,0.7,5.475162413,3.918681162,8.883093682
2125,31,7,0.7,5.600080413,3.981837942,8.883093682
2125,31,7,0.7,5.698983413,3.864991032,8.855627682
2125,31,7,0.7,5.576126413,4.919840712,8.833655682
2125,31,7,0.7,5.473617413,4.108171122,8.855627682
2125,31,7,0.7,5.633563413,4.250288592,8.861121682
2125,31,7,0.7,5.543931413,4.155543612,8.850134682
2125,31,7,0.7,5.560415413,3.912363522,8.844641682
2125,31,7,0.7,5.585914413,4.960895562,8.861121682
2125,31,7,0.7,5.636138413,4.152384792,8.883093682
2125,31,7,0.7,5.537235413,4.105012302,8.883093682
2125,31,7,0.7,5.692029413,4.105012302,8.883093682
2125,31,7,0.7,5.960152413,4.316614002,8.883093682
2125,31,7,0.7,5.757708413,4.405051152,8.877600682
2125,31,7,0.7,5.707998413,3.744975492,8.872107682
2125,31,7,0.7,5.623775413,4.256606232,8.905066682
2125,31,7,0.7,5.725512413,3.741816672,8.927039682
2125,31,7,0.7,5.674000413,3.631277592,8.905066682
2125,31,7,0.7,5.720876413,3.694444182,8.916052682
2125,31,7,0.7,5.494737413,3.779712702,8.916052682
2125,31,7,0.7,5.720876413,4.057639812,8.916052682
2125,31,7,0.7,6.057511413,4.490319672,8.861121682
2125,31,7,0.7,5.781661413,3.966053652,8.844641682
2125,31,7,0.7,5.902458413,4.622960682,8.844641682
2125,31,7,0.7,6.111342413,4.199757282,8.855627682
2125,31,7,0.7,5.838067413,3.902887062,8.883093682
2125,31,7,0.7,5.813341413,4.247129772,8.888586682
2125,31,7,0.7,5.811281413,4.259765052,8.905066682
2125,31,7,0.7,5.860733413,4.152384792,8.932532682
2125,31,7,0.7,5.881595413,3.842879292,8.943518682
2125,31,7,0.7,6.157961413,3.896569422,8.943518682
2125,31,7,0.7,5.865884413,4.442947182,8.943518682
2125,31,7,0.7,5.765692413,3.943941912,8.954504682
2125,31,7,0.7,5.904518413,4.414517802,8.954504682
2125,31,7,0.7,5.932335413,3.887092962,8.954504682
2125,31,7,0.7,5.907609413,4.291353252,8.954504682
2125,31,7,0.7,5.850430413,4.322931642,8.932532682
2125,31,7,0.7,5.956804413,3.830244012,8.921545682
2125,31,7,0.7,5.949077413,4.345043382,8.899573682
2125,31,7,0.7,6.112887413,4.619801862,8.877600682
2125,31,7,0.7,6.122417413,4.196598462,8.877600682
2125,31,7,0.7,6.041027413,4.206074922,8.877600682
2125,31,7,0.7,6.042830413,4.411358982,8.877600682
2125,31,7,0.7,6.000332413,4.477684392,8.888586682
2125,31,7,0.7,6.021452413,3.969212472,8.916052682
2125,31,7,0.7,5.837037413,4.022902602,8.943518682
2125,31,7,0.7,6.090479413,3.864991032,8.949011682
2125,31,7,0.7,6.281849413,4.458731472,8.959998682
2125,31,7,0.7,6.083782413,4.319772822,8.959998682
2125,31,7,0.7,6.090221413,4.701921372,9.031409682
2125,31,7,0.7,6.178051413,4.502954952,9.031409682
2125,31,7,0.7,6.113145413,4.559803902,9.053381682
2125,31,7,0.7,6.201747413,4.130282862,9.053381682
2125,31,7,0.7,6.222094413,4.698762552,9.003943682
2125,31,7,0.7,6.102069413,4.357668852,9.003943682
2125,31,7,0.7,6.511597413,4.692444912,8.943518682
2125,31,7,0.7,6.206125413,4.360827672,8.943518682
2125,31,7,0.7,6.269486413,4.117647582,8.844641682
2125,31,7,0.7,6.250941413,4.540850982,8.844641682
2125,31,7,0.7,6.170066413,4.717715472,8.806189682
2125,31,7,0.7,6.226988413,4.360827672,8.767737682
2125,31,7,0.7,6.092539413,4.487160852,8.767737682
2125,31,7,0.7,6.483522413,3.988155582,8.784216682
2125,31,7,0.7,6.256350413,4.142908332,8.773230682
2125,31,7,0.7,6.279531413,4.086069192,8.800696682
2125,31,7,0.7,6.389769413,4.278717972,8.800696682
2125,31,7,0.7,6.287258413,3.719704932,8.916052682
2125,31,7,0.7,6.363755413,4.215551382,8.916052682
2125,31,7,0.7,6.268198413,3.798665622,8.932532682
2125,31,7,0.7,6.618487413,4.455582462,8.932532682
2125,31,7,0.7,6.288288413,3.969212472,8.970984682
2125,31,7,0.7,6.405480413,3.921839982,8.987463682
2125,31,7,0.7,6.471674413,4.000790862,8.970984682
2125,31,7,0.7,6.292152413,3.681808902,8.888586682
2125,31,7,0.7,6.533748413,4.228186662,8.833655682
2125,31,7,0.7,6.424540413,4.345043382,8.762244682
2125,31,7,0.7,6.559247413,5.061958182,8.712805682
2125,31,7,0.7,6.518294413,4.866150582,8.668860682
2125,31,7,0.7,6.504900413,5.005109232,8.652380682
2125,31,7,0.7,6.761179413,5.213552112,8.580969682
2125,31,7,0.7,6.710180413,4.408200162,8.580969682
2125,31,7,0.7,6.583715413,5.396734242,8.553503682
2125,31,7,0.7,6.554095413,4.556645082,8.597449682
2125,31,7,0.7,6.645789413,4.774564422,8.652380682
2125,31,7,0.7,6.382557413,4.780872252,8.740271682
2125,31,7,0.7,6.754224413,4.537692162,8.773230682
2125,31,7,0.7,6.554610413,4.095535842,8.811682682
2125,31,7,0.7,6.602518413,4.240821942,8.833655682
2125,31,7,0.7,6.626729413,3.950259552,8.883093682
2125,31,7,0.7,6.595563413,4.496637312,8.899573682
2125,31,7,0.7,6.619259413,3.953418372,8.921545682
2125,31,7,0.7,6.631623413,4.853515302,8.872107682
2125,31,7,0.7,6.672576413,4.095535842,8.844641682
2125,31,7,0.7,6.945339413,4.465049112,8.800696682
2125,31,7,0.7,6.828146413,5.074593462,8.767737682
2125,31,7,0.7,6.673091413,4.979848482,8.652380682
2125,31,7,0.7,6.583458413,4.998791592,8.608435682
2125,31,7,0.7,6.766587413,5.219869752,8.537024682
2125,31,7,0.7,6.688545413,4.689286092,8.504065682
2125,31,7,0.7,6.732331413,4.632437142,8.427161682
2125,31,7,0.7,7.027503413,4.904046612,8.421668682
2125,31,7,0.7,6.512370413,4.667184162,8.399695682
2125,31,7,0.7,6.833812413,5.602018302,8.421668682
2125,31,7,0.7,6.814237413,4.086069192,8.498572682
2125,31,7,0.7,6.783072413,4.335566922,8.613928682
2125,31,7,0.7,6.825313413,3.801824442,8.657874682
2125,31,7,0.7,6.913401413,4.041845712,8.745764682
2125,31,7,0.7,7.177923413,4.847197662,8.767737682
2125,31,7,0.7,6.860857413,3.887092962,8.789709682
2125,31,7,0.7,6.850039413,4.559803902,8.773230682
2125,31,7,0.7,6.987065413,4.221869022,8.712805682
2125,31,7,0.7,6.903871413,4.218710202,8.641394682
2125,31,7,0.7,6.944051413,4.446106002,8.537024682
2125,31,7,0.7,7.011792413,5.346202932,8.537024682
2125,31,7,0.7,6.885841413,5.703080922,8.377722682
2125,31,7,0.7,7.193120413,4.597699932,8.377722682
2125,31,7,0.7,7.289708413,4.266082692,8.383215682
2125,31,7,0.7,7.075926413,4.964054382,8.377722682
2125,31,7,0.7,6.949460413,4.670333172,8.394202682
2125,31,7,0.7,7.050169413,4.035528072,8.476599682
2125,31,7,0.7,7.038063413,4.449264822,8.509558682
2125,31,7,0.7,7.076956413,3.328089732,8.597449682
2125,31,7,0.7,7.218361413,4.291353252,8.641394682
2125,31,7,0.7,6.940703413,3.691285362,8.685339682
2125,31,7,0.7,7.079274413,4.449264822,8.696326682
2125,31,7,0.7,7.166848413,4.070275092,8.696326682
2125,31,7,0.7,7.119455413,4.060798632,8.696326682
2125,31,7,0.7,7.180499413,4.379780592,8.558997682
2125,31,7,0.7,7.055063413,4.941942642,8.558997682
2125,31,7,0.7,6.854160413,5.390416602,8.394202682
2125,31,7,0.7,7.050684413,4.979848482,8.394202682
2125,31,7,0.7,7.209862413,5.554645812,8.306311682
2125,31,7,0.7,7.245406413,4.850356482,8.306311682
2125,31,7,0.7,7.237422413,4.310296362,8.306311682
2125,31,7,0.7,7.256482413,4.120806402,8.405188682
2125,31,7,0.7,7.269360413,4.199757282,8.427161682
2125,31,7,0.7,7.570202413,4.294512072,8.482092682
2125,31,7,0.7,7.054805413,3.855514572,8.526038682
2125,31,7,0.7,7.334268413,4.417676622,8.630408682
2125,31,7,0.7,7.556551413,3.782871522,8.630408682
2125,31,7,0.7,7.373933413,3.741816672,8.701819682
2125,31,7,0.7,7.386297413,4.348202202,8.701819682
2125,31,7,0.7,7.264724413,4.676650812,8.652380682
2125,31,7,0.7,7.327313413,4.799825172,8.597449682
2125,31,7,0.7,7.192347413,4.739817402,8.597449682
2125,31,7,0.7,7.325510413,4.787189892,8.558997682
2125,31,7,0.7,7.684306413,4.790348712,8.537024682
2125,31,7,0.7,7.389645413,4.051322172,8.498572682
2125,31,7,0.7,7.344828413,4.973530842,8.476599682
2125,31,7,0.7,7.263436413,4.616652852,8.449133682
2125,31,7,0.7,7.522036413,4.357668852,8.432654682
2125,31,7,0.7,7.528475413,4.041845712,8.465613682
2125,31,7,0.7,7.570717413,4.752452682,8.526038682
2125,31,7,0.7,7.448371413,4.919840712,8.553503682
2125,31,7,0.7,7.544702413,3.552326712,8.624915682
